alg,dataset,n_samples,% incomplete samples,time,execution,ACC,MCC,F1,precision,recall,ami,ari,completeness,silhouette,vrc,db,dunn,random_acc,random_f1,label_sizes,cluster_sizes,relative_label_sizes,relative_cluster_sizes,n_clustered_samples,percentage_clustered_samples,sub_ACC,sub_MCC,sub_F1,sub_precision,sub_recall,sub_ami,sub_ari,sub_completeness,sub_silhouette,sub_vrc,sub_db,sub_dunn,sub_random_acc,sub_random_f1,sub_label_sizes,sub_relative_label_sizes,comments
MONET,nutrimouse_genotype,40,60,3.248190656013321,1,0.4,0.2785430072655778,0.2962962962962963,0.3333333333333333,0.2666666666666666,0.8416499847070572,0.8350951374207188,0.7347732674337097,0.0626187388014253,2.2545663338587896,3.1763713384893406,0.2230381340880372,0.5,0.3333333333333333,"{1: 20, 0: 20}","{2.0: 20, 0.0: 16, nan: 4}","{1: 0.5, 0: 0.5}","{2.0: 0.5, 0.0: 0.4, nan: 0.1}",36,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0996499896997895,2.3243346186528115,3.5864130242179275,0.2230381340880372,0.5555555555555556,0.3571428571428571,"{0: 20, 1: 16}","{0: 0.5555555555555556, 1: 0.4444444444444444}",{'NameError': 15}
MONET,nutrimouse_genotype,40,60,0.6033782049780712,2,0.35,0.0642529405317179,0.2168560606060606,0.2852564102564102,0.175,0.349848349068496,0.3342411159083361,0.3012954637627418,-0.0523079750974787,1.0579179956338431,4.674712850171087,0.0258464911846856,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 14, 1.0: 13, 2.0: 12, nan: 1}","{1: 0.5, 0: 0.5}","{0.0: 0.35, 1.0: 0.325, 2.0: 0.3, nan: 0.025}",39,97,0.358974358974359,0.0661349365426151,0.295861844248941,0.3803418803418803,0.2421052631578947,0.3703726524509698,0.3515439429928741,0.3177319716215553,-0.0188879955390488,1.1791928045872029,5.844581172107643,0.0258464911846856,0.5128205128205128,0.3389830508474576,"{0: 20, 1: 19}","{0: 0.5128205128205128, 1: 0.48717948717948717}",{}
MONET,nutrimouse_genotype,40,60,0.6608313710312359,3,0.35,0.1078829630005257,0.2151515151515151,0.2807692307692307,0.175,0.4908872636038621,0.5002987452698665,0.4099730704928114,-0.048792541260395,1.7756056694560978,3.883903946661442,0.0137954216070298,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 16, 1.0: 13, 2.0: 10, nan: 1}","{1: 0.5, 0: 0.5}","{0.0: 0.4, 1.0: 0.325, 2.0: 0.25, nan: 0.025}",39,97,0.358974358974359,0.1103404542898262,0.2884012539184953,0.3743589743589743,0.2350877192982456,0.5199552953966208,0.5261834939254294,0.4387098466447333,0.0215091206154838,2.247474289133458,4.832212269875361,0.0137954216070298,0.5128205128205128,0.3389830508474576,"{1: 20, 0: 19}","{1: 0.5128205128205128, 0: 0.48717948717948717}",{}
MONET,nutrimouse_genotype,40,60,0.5028369250358082,4,0.4,0.2545096473605111,0.2882882882882883,0.3137254901960784,0.2666666666666666,0.7194001579291742,0.7448622216348377,0.6311880671109085,0.0377551701851935,1.4893089114841251,4.102507689252116,0.0705848810551864,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 19, 1.0: 17, nan: 4}","{1: 0.5, 0: 0.5}","{0.0: 0.475, 1.0: 0.425, nan: 0.1}",36,90,0.9722222222222222,0.945577943407535,0.9696969696969696,0.9411764705882352,1.0,0.8399964112947614,0.8888440792458537,0.8405353674603809,0.0785779826669853,2.382064257326145,3.5334084867747766,0.0705848810551864,0.5555555555555556,0.3571428571428571,"{0: 20, 1: 16}","{0: 0.5555555555555556, 1: 0.4444444444444444}",{}
MONET,nutrimouse_genotype,40,60,0.598868842003867,5,0.4,0.1967712612509817,0.3407258064516129,0.4722222222222222,0.2666666666666666,0.3592906637980372,0.3455594614313192,0.310638809620394,-0.0087584267078739,0.9388016563052352,5.842276340687956,0.0438290439992616,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 17, 1: 12, 2: 11}","{1: 0.5, 0: 0.5}","{0: 0.425, 1: 0.3, 2: 0.275}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,60,3.896995853981936,6,0.35,0.0654653670707977,0.2793650793650794,0.3555555555555555,0.2333333333333333,0.0491085159554496,0.0660696517412935,0.0635127936749346,-0.0362673987903975,0.8253055849373663,5.60147453703383,0.0333373106824781,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 15, 2: 15, 1: 10}","{1: 0.5, 0: 0.5}","{0: 0.375, 2: 0.375, 1: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,60,0.7925595680135302,7,0.45,0.2400396792595916,0.3555555555555555,0.4444444444444445,0.3,0.4721214535212308,0.48,0.4001545855064936,-0.0280516463876936,0.8940737816244643,5.40265434375262,0.0365013278066535,0.5,0.3333333333333333,"{1: 20, 0: 20}","{2: 15, 0: 15, 3: 10}","{1: 0.5, 0: 0.5}","{2: 0.375, 0: 0.375, 3: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,60,0.5677839579875581,8,0.3,0.0215765926001051,0.1939393939393939,0.2769230769230769,0.15,0.1944310635148826,0.2310296753634734,0.1851503021904468,-0.1180169057730618,0.7482063057490952,4.148921777825201,0.102598776116138,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 16, 2.0: 13, 1.0: 10, nan: 1}","{1: 0.5, 0: 0.5}","{0.0: 0.4, 2.0: 0.325, 1.0: 0.25, nan: 0.025}",39,97,0.3076923076923077,0.0206888351793424,0.2647161267850923,0.3692307692307692,0.2070175438596491,0.2059443553739095,0.2429828236279849,0.1889428219803949,-0.0056351938197539,0.8537653709147491,5.112896836295456,0.102598776116138,0.5128205128205128,0.3389830508474576,"{0: 20, 1: 19}","{0: 0.5128205128205128, 1: 0.48717948717948717}",{}
MONET,nutrimouse_genotype,40,60,0.6571320619550534,9,0.375,0.1084907591506865,0.3061868686868687,0.3952991452991453,0.25,0.1150585342407391,0.1381644435596257,0.1153013259710759,-0.0302043551455843,1.276199132830282,4.2214771302008325,0.0807676527940587,0.5,0.3333333333333333,"{1: 20, 0: 20}","{3: 15, 2: 13, 1: 12}","{1: 0.5, 0: 0.5}","{3: 0.375, 2: 0.325, 1: 0.3}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,0.5841734840068966,0,0.3,0.0664863310766904,0.2594982078853046,0.3696969696969697,0.1999999999999999,0.3514533620662919,0.4081903121065536,0.3074631325477189,0.0218216135995571,1.0608922281346551,5.195711624972342,0.0266755245550022,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 19, 2: 11, 0: 10}","{1: 0.5, 0: 0.5}","{1: 0.475, 2: 0.275, 0: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,0.5417370189679787,1,0.4,0.1941893334009463,0.246969696969697,0.325,0.2,0.5590618319618879,0.5365465046803426,0.461674452287052,-0.2129885906010505,0.872161790509249,3.768160741055089,0.0368932800726741,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1.0: 16, 2.0: 13, 0.0: 10, nan: 1}","{1: 0.5, 0: 0.5}","{1.0: 0.4, 2.0: 0.325, 0.0: 0.25, nan: 0.025}",39,97,0.4102564102564102,0.19999207340031,0.3315917798676419,0.4333333333333333,0.2692982456140351,0.592166840607417,0.5643066610808546,0.4961475358934278,-0.0185878000318457,1.1929231042085098,4.323099342399325,0.037771847292853,0.5128205128205128,0.3389830508474576,"{1: 20, 0: 19}","{1: 0.5128205128205128, 0: 0.48717948717948717}",{}
MONET,nutrimouse_genotype,40,70,0.6832148879766464,2,0.575,0.4162025566214073,0.4438438438438438,0.5470588235294117,0.3833333333333333,0.3855541082322616,0.4335831288546986,0.3321351908287304,-0.0656822910249726,0.5633588604599513,6.105934205394244,0.0381098472277109,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 17, 0: 13, 3: 10}","{1: 0.5, 0: 0.5}","{1: 0.425, 0: 0.325, 3: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,3.1964161610230803,4,0.55,0.393166825497467,0.4296296296296296,0.5333333333333333,0.3666666666666667,0.5793281187888362,0.5550543910851685,0.4857758847473827,-0.0414549293909904,1.495937958199329,4.425794915857043,0.0465602815257496,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 16, 0: 14, 2: 10}","{1: 0.5, 0: 0.5}","{1: 0.4, 0: 0.35, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,0.602308213012293,5,0.4,0.1747408113322076,0.3398692810457516,0.4761904761904762,0.2666666666666666,0.3219190212130709,0.2860175112762005,0.2808084420439881,-0.0328078979616365,0.649507894482097,6.592007959752621,0.032081778834915,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 16, 2: 14, 3: 10}","{1: 0.5, 0: 0.5}","{1: 0.4, 2: 0.35, 3: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,3.467208074987866,6,0.35,0.0216981518301373,0.2738095238095238,0.3333333333333333,0.2333333333333333,0.1125199441907621,0.1226358749751144,0.1132892169683605,-0.0565998645681684,0.5628963479686624,6.530185951974808,0.0371445561318103,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 15, 2: 13, 0: 12}","{1: 0.5, 0: 0.5}","{1: 0.375, 2: 0.325, 0: 0.3}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,3.3275710270390846,7,0.3,0.0440225453162811,0.2513888888888888,0.3388888888888888,0.2,0.5849568905001045,0.5966587112171837,0.4927641745682188,0.0250041357611301,1.0344284775241832,4.724727421256538,0.0358254521353971,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 18, 0: 12, 2: 10}","{1: 0.5, 0: 0.5}","{1: 0.45, 0: 0.3, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,0.5741653669974767,8,0.575,0.4162025566214073,0.4438438438438438,0.5470588235294117,0.3833333333333333,0.3855541082322616,0.4335831288546986,0.3321351908287304,-0.04985238344742,1.6646920526878195,4.207107812564426,0.0255503972552859,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 17, 2: 13, 0: 10}","{1: 0.5, 0: 0.5}","{1: 0.425, 2: 0.325, 0: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,70,0.4870898670051247,9,0.45,0.2400396792595916,0.3555555555555555,0.4444444444444445,0.3,0.4721214535212308,0.48,0.4001545855064936,-0.0155775721805318,0.971595214633354,5.71808279797733,0.0630947768077037,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 15, 1: 15, 3: 10}","{1: 0.5, 0: 0.5}","{0: 0.375, 1: 0.375, 3: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.3856105220038444,0,0.45,0.3831305140884606,0.3157894736842105,0.3333333333333333,0.3,0.8907461356542786,0.9074122922711686,0.8100459981350216,0.0613822880205413,1.219982776860855,4.738914531122547,0.2267331086266474,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1.0: 20, 2.0: 18, nan: 2}","{1: 0.5, 0: 0.5}","{1.0: 0.5, 2.0: 0.45, nan: 0.05}",38,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0777549556253416,0.833151644688165,6.025987255213647,0.2267331086266474,0.5263157894736842,0.3448275862068966,"{0: 20, 1: 18}","{0: 0.5263157894736842, 1: 0.47368421052631576}",{}
MONET,nutrimouse_genotype,40,80,0.4525721500394866,1,0.4,0.1971485794522456,0.3292929292929293,0.4333333333333333,0.2666666666666666,0.5991261830822002,0.5784203196498442,0.502488701527772,0.0302284469776805,0.5850175382737138,6.986290019891325,0.0336987674092693,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 17, 1: 13, 2: 10}","{1: 0.5, 0: 0.5}","{0: 0.425, 1: 0.325, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.3931681200047023,2,0.575,0.3767558761012458,0.429059829059829,0.5140350877192982,0.3833333333333333,0.2630238452954426,0.3099860844211782,0.2364274586055853,-0.0830738966290562,0.7609927925715296,6.6538468212316,0.0394620622164526,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 19, 1: 11, 2: 10}","{1: 0.5, 0: 0.5}","{0: 0.475, 1: 0.275, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.4269633920048363,3,0.35,0.1551347725122776,0.3039426523297491,0.4363636363636363,0.2333333333333333,0.2007102435280039,0.2324564309853555,0.1863707709864246,0.0110179719912594,1.0437764047409026,4.943773850892328,0.0482019645027648,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 19, 2: 11, 0: 10}","{1: 0.5, 0: 0.5}","{1: 0.475, 2: 0.275, 0: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.5434834330226295,4,0.35,0.0873704056661038,0.2823529411764705,0.3619047619047619,0.2333333333333333,0.2108637440048865,0.2549747943751658,0.192378326782121,-0.0272889543046476,0.5304023996205351,6.950121719550541,0.0142201171171139,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 16, 0: 14, 2: 10}","{1: 0.5, 0: 0.5}","{1: 0.4, 0: 0.35, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.519121021963656,5,0.55,0.3236488890015773,0.3194444444444445,0.3834134615384615,0.275,0.1220353283757668,0.1378211511651065,0.130247724398599,-0.0500905680492387,1.5361165597643136,3.147848888342663,0.0290150500307231,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 16, 1.0: 13, 2.0: 10, nan: 1}","{1: 0.5, 0: 0.5}","{0.0: 0.4, 1.0: 0.325, 2.0: 0.25, nan: 0.025}",39,97,0.5641025641025641,0.3344695020660356,0.4328703703703704,0.5112179487179488,0.3763157894736842,0.1292616857659005,0.1449518223711772,0.1279487616144545,-0.0327093660455106,1.7878503844000382,3.822677593741536,0.0290150500307231,0.5128205128205128,0.3389830508474576,"{0: 20, 1: 19}","{0: 0.5128205128205128, 1: 0.48717948717948717}",{}
MONET,nutrimouse_genotype,40,80,0.3803543419926427,6,0.425,0.3296171265436077,0.3063063063063063,0.3333333333333333,0.2833333333333333,0.8626779218621785,0.868704204898013,0.7663304135451041,0.0834812418408637,1.6126323958104145,5.849001387252037,0.2453833832311434,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 20, 1.0: 17, nan: 3}","{1: 0.5, 0: 0.5}","{0.0: 0.5, 1.0: 0.425, nan: 0.075}",37,92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.102366130429911,0.503740459830138,7.667463077340163,0.2453833832311434,0.5405405405405406,0.3508771929824562,"{0: 20, 1: 17}","{0: 0.5405405405405406, 1: 0.4594594594594595}",{}
MONET,nutrimouse_genotype,40,80,0.4771328420029022,7,0.5,0.3273268353539886,0.3968253968253968,0.5,0.3333333333333333,0.572924593924193,0.5472636815920398,0.480375653927656,-0.0222379742627514,1.050494616552601,4.818020620581982,0.1044437792380962,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 15, 0: 15, 2: 10}","{1: 0.5, 0: 0.5}","{1: 0.375, 0: 0.375, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.489356895966921,8,0.45,0.216574040912105,0.3636363636363637,0.4615384615384615,0.3,0.3040426067451168,0.3088869715271786,0.2647001839003641,-0.0451353657926038,0.8588643336148619,5.38797858437712,0.0234709645495384,0.5,0.3333333333333333,"{1: 20, 0: 20}","{2: 14, 1: 13, 0: 13}","{1: 0.5, 0: 0.5}","{2: 0.35, 1: 0.325, 0: 0.325}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,80,0.4697555060265586,9,0.4,0.1747408113322076,0.3215686274509804,0.4095238095238095,0.2666666666666666,0.4927110921654922,0.5033165295834439,0.4168052438152646,0.009389895373206,0.9416199379916452,5.736842144020869,0.0234165969325565,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 16, 1: 14, 2: 10}","{1: 0.5, 0: 0.5}","{0: 0.4, 1: 0.35, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,3.548185433028266,0,0.4,0.1095269885845808,0.3051051051051051,0.3686274509803922,0.2666666666666666,0.1182473290064212,0.1387359904502951,0.1189207604928787,-0.0432655580066262,1.103106673038066,4.700773274027188,0.0291498616651515,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 17, 2: 13, 3: 10}","{1: 0.5, 0: 0.5}","{1: 0.425, 2: 0.325, 3: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,0.3799832650111057,1,0.375,0.1310556084991556,0.3019607843137254,0.3857142857142857,0.25,0.3218637566423592,0.3687980896789599,0.2807644364597351,-0.0363199350780758,0.8273575702483814,5.427451645401561,0.0307694945728666,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 16, 1: 14, 2: 10}","{1: 0.5, 0: 0.5}","{0: 0.4, 1: 0.35, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,4.241763759055175,2,0.525,0.3015113445777636,0.3038194444444444,0.3645833333333333,0.2624999999999999,0.2368712307367499,0.2620011951397649,0.2169505446019798,-0.264959321883476,0.5259638353830902,5.303229744480637,0.026967222487843,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1.0: 16, 0.0: 12, 2.0: 11, nan: 1}","{1: 0.5, 0: 0.5}","{1.0: 0.4, 0.0: 0.3, 2.0: 0.275, nan: 0.025}",39,97,0.5384615384615384,0.3108583193946112,0.4097968936678614,0.4861111111111111,0.356140350877193,0.2508607684961062,0.2755586592178771,0.224241146598252,-0.0777165162893852,0.7156368479063049,6.0650845394432045,0.026967222487843,0.5128205128205128,0.3389830508474576,"{1: 20, 0: 19}","{1: 0.5128205128205128, 0: 0.48717948717948717}",{'NameError': 36}
MONET,nutrimouse_genotype,40,90,0.4625408360152505,3,0.325,0.0657161931507485,0.2828282828282828,0.4102564102564103,0.2166666666666666,0.5724900796224116,0.5318655083228331,0.4812426948159578,0.0342098384662467,0.5098725899013292,7.03923828399414,0.0257846573095797,0.5,0.3333333333333333,"{1: 20, 0: 20}","{2: 17, 0: 13, 1: 10}","{1: 0.5, 0: 0.5}","{2: 0.425, 0: 0.325, 1: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,3.169736376963556,4,0.5,0.4544466295731929,0.3550893550893551,0.5,0.3333333333333333,0.8434097600161239,0.8996900349535052,0.7683616451272964,0.0370457702698829,0.7677637953410892,6.923602707587449,0.2355559944927175,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 19, 2.0: 19, nan: 2}","{1: 0.5, 0: 0.5}","{0.0: 0.475, 2.0: 0.475, nan: 0.05}",38,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0859344331402032,0.3521014975255107,9.15120146449973,0.2820172828219002,0.5,0.3333333333333333,"{1: 19, 0: 19}","{1: 0.5, 0: 0.5}",{'NameError': 5}
MONET,nutrimouse_genotype,40,90,3.3573810040252283,5,0.45,0.2184260141652594,0.3518518518518518,0.4375,0.3,0.1822937195585026,0.223932077474131,0.1696288400549661,-0.0446283027236273,0.877751999666187,5.0434966653952165,0.0235901400338079,0.5,0.3333333333333333,"{1: 20, 0: 20}","{2: 16, 1: 14, 0: 10}","{1: 0.5, 0: 0.5}","{2: 0.4, 1: 0.35, 0: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,0.4139678920037113,6,0.275,0.0447213595499957,0.2444444444444444,0.3666666666666667,0.1833333333333333,0.5787148457704466,0.5970860927152318,0.4930350820298015,0.0671902113742785,0.6786231640560101,6.512114864812431,0.037189470436425,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 20, 0: 10, 2: 10}","{1: 0.5, 0: 0.5}","{1: 0.5, 0: 0.25, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,0.5386568930116482,7,0.35,0.0642529405317179,0.2144886363636363,0.2772435897435897,0.175,0.0702054598114996,0.0855529724344071,0.0901526690516768,-0.037742444544651,1.9001882915534527,3.59219206152666,0.0339950068137622,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0.0: 14, 2.0: 13, 1.0: 12, nan: 1}","{1: 0.5, 0: 0.5}","{0.0: 0.35, 2.0: 0.325, 1.0: 0.3, nan: 0.025}",39,97,0.358974358974359,0.0672751940692119,0.2916666666666667,0.3696581196581197,0.2412280701754385,0.0743241534114946,0.0899818359647897,0.083503195919667,-0.0286517443440773,2.075184597901058,4.512909518845832,0.0339950068137622,0.5128205128205128,0.3389830508474576,"{0: 20, 1: 19}","{0: 0.5128205128205128, 1: 0.48717948717948717}",{}
MONET,nutrimouse_genotype,40,90,3.1739781809737906,8,0.525,0.3081578172139683,0.4011695906432748,0.4925925925925926,0.3499999999999999,0.1252014378533403,0.162291169451074,0.1249775420186085,-0.0662692896083952,0.8345307976337479,5.208430843616475,0.0158295684270914,0.5,0.3333333333333333,"{1: 20, 0: 20}","{2: 18, 1: 12, 0: 10}","{1: 0.5, 0: 0.5}","{2: 0.45, 1: 0.3, 0: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_genotype,40,90,0.4237952820258215,9,0.6,0.4600133520552397,0.4702702702702702,0.5941176470588235,0.3999999999999999,0.2691248234506141,0.2990914516877777,0.2392666010345444,0.0147241954140534,0.5989818728234187,6.336471922122698,0.0343670433770815,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 17, 0: 13, 2: 10}","{1: 0.5, 0: 0.5}","{1: 0.425, 0: 0.325, 2: 0.25}",40,100,,,,,,,,,,,,,,,,,
MONET,nutrimouse_diet,40,0,0.8209998640231788,0,0.325,0.182915948214881,0.2725925925925926,0.3009287925696594,0.325,0.1229332534843893,0.0283025969138125,0.2751328047002916,0.0985808700197233,4.629190181001531,2.1124235995238765,0.3303970651316598,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2.0: 19, 1.0: 17, nan: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2.0: 0.475, 1.0: 0.425, nan: 0.1}",36,90,0.25,0.1377056581888109,0.1495652173913043,0.1009287925696594,0.325,0.0185917773170323,-0.0161394381918913,0.119275048829114,0.1292556963621706,6.239398157124762,2.2421484909228,0.3303970651316598,0.2222222222222222,0.0727272727272727,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 4}","{2: 0.2222222222222222, 4: 0.2222222222222222, 1: 0.2222222222222222, 3: 0.2222222222222222, 0: 0.1111111111111111}",{}
MONET,nutrimouse_diet,40,0,0.7199195740395226,1,0.325,0.182915948214881,0.2725925925925926,0.3009287925696594,0.325,0.1229332534843893,0.0283025969138125,0.2751328047002916,0.0985808700197233,4.629190181001531,2.1124235995238765,0.3303970651316598,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1.0: 19, 0.0: 17, nan: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1.0: 0.475, 0.0: 0.425, nan: 0.1}",36,90,0.25,0.1377056581888109,0.1495652173913043,0.1009287925696594,0.325,0.0185917773170323,-0.0161394381918913,0.119275048829114,0.1292556963621706,6.239398157124762,2.2421484909228,0.3303970651316598,0.2222222222222222,0.0727272727272727,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 4}","{2: 0.2222222222222222, 4: 0.2222222222222222, 1: 0.2222222222222222, 3: 0.2222222222222222, 0: 0.1111111111111111}",{}
MONET,nutrimouse_diet,40,0,0.7739754499634728,2,0.325,0.182915948214881,0.2725925925925926,0.3009287925696594,0.325,0.1229332534843893,0.0283025969138125,0.2751328047002916,0.0985808700197233,4.629190181001531,2.1124235995238765,0.3303970651316598,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2.0: 19, 3.0: 17, nan: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2.0: 0.475, 3.0: 0.425, nan: 0.1}",36,90,0.25,0.1377056581888109,0.1495652173913043,0.1009287925696594,0.325,0.0185917773170323,-0.0161394381918913,0.119275048829114,0.1292556963621706,6.239398157124762,2.2421484909228,0.3303970651316598,0.2222222222222222,0.0727272727272727,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 4}","{2: 0.2222222222222222, 4: 0.2222222222222222, 1: 0.2222222222222222, 3: 0.2222222222222222, 0: 0.1111111111111111}",{}
MONET,nutrimouse_diet,40,0,0.6888289490016177,3,0.325,0.182915948214881,0.2725925925925926,0.3009287925696594,0.325,0.1229332534843893,0.0283025969138125,0.2751328047002916,0.0985808700197233,4.629190181001531,2.1124235995238765,0.3303970651316598,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2.0: 19, 0.0: 17, nan: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2.0: 0.475, 0.0: 0.425, nan: 0.1}",36,90,0.25,0.1377056581888109,0.1495652173913043,0.1009287925696594,0.325,0.0185917773170323,-0.0161394381918913,0.119275048829114,0.1292556963621706,6.239398157124762,2.2421484909228,0.3303970651316598,0.2222222222222222,0.0727272727272727,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 4}","{2: 0.2222222222222222, 4: 0.2222222222222222, 1: 0.2222222222222222, 3: 0.2222222222222222, 0: 0.1111111111111111}",{}
MONET,nutrimouse_diet,40,0,0.6750316130346619,4,0.325,0.182915948214881,0.2725925925925926,0.3009287925696594,0.325,0.1229332534843893,0.0283025969138125,0.2751328047002916,0.0985808700197233,4.629190181001531,2.1124235995238765,0.3303970651316598,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2.0: 19, 3.0: 17, nan: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2.0: 0.475, 3.0: 0.425, nan: 0.1}",36,90,0.25,0.1377056581888109,0.1495652173913043,0.1009287925696594,0.325,0.0185917773170323,-0.0161394381918913,0.119275048829114,0.1292556963621706,6.239398157124762,2.2421484909228,0.3303970651316598,0.2222222222222222,0.0727272727272727,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 4}","{2: 0.2222222222222222, 4: 0.2222222222222222, 1: 0.2222222222222222, 3: 0.2222222222222222, 0: 0.1111111111111111}",{}
